feature,star neighbors
903,43386 66787 73778 87559
904,43384 66785 73776 87585
905,43383 66661 73775 87586
906,36857 43382 66758 73774 87587
907,43394 66660 73773 87613
908,43381 66560 73772 87612
909,43379 66533 73784 87611
910,43378 51952 66532 73771 82342 85253 87610
911,32460 43377 66531 73769 87609
912,43376 66530 73768 87608
913,43375 66529 73767 87607
914,43374 66528 73766 87606
915,43373 66527 73765 87605
916,43385 66786 73777 87584
917,43371 47265 62341 66525 73763 87603 89938
918,43341 66801 73733 87573
919,43343 66803 73735 87575
920,44615 66780 75007 87674
921,44614 63340 66779 70759 75006 87661 98399
922,43991 66778 75005 87659
923,43990 66777 75004 87658
924,43989 66776 74381 87657
925,43870 66775 74380 87656
926,43363 66774 74379 87655
927,43362 66773 74260 87654
928,43361 66772 73753 87653
929,43360 66781 73752 87652
930,43359 66771 73751 87651
931,43358 66769 73750 87650
932,43342 66802 73734 87574
933,43357 66768 73749 87649 120284
934,43355 66766 73747 87617
935,43354 51528 66765 73746 81917 87616 91466
936,43353 66764 73745 87615
937,43352 66763 73744 87600
938,43351 66762 73743 87583
939,43350 66761 73742 87582
940,43349 66770 73741 87581
941,43348 66782 73740 87580
942,43347 66783 73739 87579
943,43346 66784 73738 87578
944,43345 66805 73737 87577
945,43344 66804 73736 87576
946,43356 66767 73748 87648
947,43966 69104 74358 97219
948,43965 69103 74357 97218
949,43964 69102 74356 97230
950,45917 69319 76283 96533
951,45918 69318 76282 96532
952,45919 69317 76307 96531
953,45920 69316 76308 96530
954,45946 69315 76309 96529
955,45945 69314 76310 96528
956,45944 69288 76336 96527
957,45943 69287 76335 96526
958,45942 69286 76334 96525
959,45941 69285 76333 96524
960,30127 45940 69259 76332 96523 114686 116434 144780 152031
961,45939 69258 76331 96522
962,26140 45938 69257 76330 96547 108569 122336 150622
963,40042 45937 66290 69256 70405 76329 93742 96548
964,45936 69255 76328 96549
965,45935 69254 76327 96550
966,45947 69253 76326 96576
967,45934 69252 76325 96575
968,16437 45932 69251 76337 96574 101090 105486 129467 130593 134519 153702 157597
969,45931 69260 76324 96573
970,45930 69250 76322 96572
971,45929 69248 76321 96571
972,41979 45928 56974 69247 72371 76320 85728 96570
973,45927 69246 76319 96569
974,20885 45926 69245 76318 96568 111686 116074 141781 151738
975,45892 69320 76284 96534
976,45893 69321 76285 96535
977,45894 69322 76286 96536
978,45895 69323 76287 96537
979,45980 69299 76372 97810
980,45950 69298 76371 97808
981,45992 69297 76370 97807
982,45949 69296 76340 97806
983,45933 69295 76382 97805
984,45916 69294 76339 97804
985,45915 69293 76323 97803
986,45914 69292 76306 97802
987,45913 69291 76305 97801
988,45912 69290 76304 97800
989,45911 69289 76303 97799
990,45910 69310 76302 97798
991,45925 69244 76317 96567
992,45909 69312 76301 97797
993,45907 69313 76299 97173
994,45906 69334 76298 97172
995,45905 69333 76297 97053
996,45904 69332 76296 96546
997,45903 69331 76295 96545
998,45902 69330 76294 96544
999,45901 69329 76293 96543
1000,45900 69328 76292 96542
1001,45899 69327 76291 96541
1002,45898 69326 76290 96540
1003,45897 69325 76289 96539
1004,45896 69324 76288 96538 131038
1005,45908 69335 76300 97174
1006,45981 69300 76373 97823
1007,45924 69243 76316 96566
1008,45922 69241 76314 96577
1009,46069 69409 76461 96474
1010,46081 69408 76460 96473
1011,46097 69407 76459 96472
1012,46111 69406 76471 96471
1013,46098 69405 76487 96470
1014,46124 69404 76501 96469
1015,28045 46123 69403 76488 96468 108029 120151 138125 153173
1016,46122 69402 76514 96467
1017,46121 69401 76513 96466
1018,46120 69400 76512 96465
1019,46119 69399 76511 96464
1020,46118 69398 76510 96463
1021,46117 69397 76509 96488
1022,46116 69437 76508 96489
1023,46115 69396 76507 96490
1024,46114 69395 76506 96491
1025,46113 69394 76505 96517
1026,46125 69393 76504 96516
1027,46112 69392 76503 96515
1028,46110 69391 76515 96514
1029,46109 69390 76502 96513
1030,46108 69389 76500 96512
1031,46107 69410 76499 96511
1032,46106 69412 76498 96510
1033,39503 46105 65888 69435 69911 76497 96509 98990
1034,46070 69338 76462 96475
1035,46071 69337 76463 96476
1036,46072 69336 76464 96477
1037,46073 69311 76465 96478
1038,45921 69240 76313 96564
1039,45948 69249 76312 96562
1040,46007 69261 76311 96561
1041,46008 69262 76338 96560
1042,46009 69263 76397 96559
1043,46094 69284 76398 96558
1044,46093 69283 76399 96557
1045,32485 46092 69282 76484 96556
1046,46091 69281 76483 96555
1047,46090 69280 76482 96554
1048,46089 69279 76481 96553
1049,46088 69278 76480 96552
1050,45923 69242 76315 96565
1051,46087 69277 76479 96551
1052,46085 69275 76477 96563
1053,25540 46084 69274 76476 96520 149180
1054,46083 69273 76475 96504
1055,46095 69272 76474 96487
1056,46082 69271 76473 96486
1057,46080 69270 76485 96485
1058,46079 69269 76472 96484
1059,46078 69268 76470 96483
1060,46077 69267 76469 96482
1061,46076 69266 76468 96481
1062,46075 69265 76467 96480
1063,46074 69264 76466 96479
1064,46086 69276 76478 96521
1065,45982 69301 76374 97811
1066,45983 69302 76375 97812
1067,45984 69303 76376 97813
1068,46248 69589 76640 97840
1069,46273 69588 76639 97838 99968
1070,46274 67426 69609 74385 76638 97837
1071,46275 69610 76663 97836
1072,18817 46276 69614 76664 97835 104375 131203 159927
1073,46302 69632 76665 97834
1074,46301 69625 76666 97833
1075,46300 69631 76692 97832
1076,46299 69630 76691 97831
1077,46298 69629 76690 97830
1078,46297 69628 76689 97829
1079,46296 69627 76688 97828
1080,46295 69626 76687 97827
1081,46294 69622 76686 97839
1082,46293 69612 76685 97855
1083,46292 69620 76684 97869
1084,46291 69619 76683 97856
1085,46303 69618 76682 97882
1086,46290 69617 76681 97881
1087,46288 69616 76693 97880
1088,46287 69624 76680 97879
1089,46286 69621 76678 97878
1090,46285 69613 76677 97877
1091,46284 69615 76676 97876
1092,46283 69623 76675 97875
1093,30052 46249 51562 69590 76641 81951 91462 97853 114255 117270 144348 151933
1094,46250 69591 76642 97841
1095,46251 69592 76643 97842
1096,26742 46252 69593 76644 97843 109534 121564 139630 154678
1097,34409 46338 69469 76730 97692
1098,46337 69468 76729 97690
1099,46306 69467 76728 97689
1100,46305 69466 76727 97688
1101,46304 69465 76696 97687
1102,46289 69464 76695 97686
1103,46272 69463 76694 97685
1104,46271 69510 76679 97684
1105,46270 69535 76662 97683
1106,21514 46269 69567 76661 97682 113160 118951 143229 146469
1107,46268 69537 76660 97681
1108,46267 69605 76659 97680
1109,46282 69587 76674 97874
1110,46266 69606 76658 97679
1111,46264 69608 76656 97765
1112,46263 69604 76655 97766 107232 124919 157024
1113,46262 69602 76654 97767
1114,46261 69601 76653 97852
1115,46260 69600 76652 97851
1116,41264 46259 56670 69599 71656 76651 85491 97850
1117,46258 69598 76650 97849
1118,46257 69597 76649 97848
1119,46256 69596 76648 97847
1120,46255 69595 76647 97846
1121,46254 69594 76646 97845
1122,46253 69611 76645 97844
1123,46265 69607 76657 97706
1124,46281 69603 76673 97873
1125,46280 69585 76672 97872
1126,46279 69560 76671 97871
1127,45951 69579 76343 97780
1128,45976 69578 76342 97779
1129,45977 69577 76341 97778
1130,45978 69576 76366 97777
1131,45979 69575 76367 97776
1132,38615 46005 69574 76368 97775
1133,46004 69573 76369 97774
1134,46003 69572 76395 97773
1135,46002 69571 76394 97772
1136,46001 69570 76393 97771
1137,46000 69569 76392 97770
1138,45999 69568 76391 97769
1139,45952 69580 76344 97781
1140,45998 69566 76390 97768
1141,45996 69564 76388 97794
1142,45995 69565 76387 97795
1143,45994 69438 76386 97796
1144,46006 69505 76385 97822
1145,45993 69436 76384 97821
1146,45991 69386 76396 97820
1147,45990 69309 76383 97819
1148,45989 69308 76381 97818
1149,45988 69307 76380 97817
1150,45987 69306 76379 97816
1151,45986 69305 76378 97815
1152,45985 69304 76377 97814
1153,45997 69563 76389 97793
1154,46104 69413 76496 96508
1155,45953 69581 76345 97782
1156,19353 45955 69583 76347 97784 103880 126501 130553 159130
1157,46278 69558 76670 97883
1158,46277 69557 76669 97870
1159,46128 69556 76668 97868
1160,46127 69555 76667 97867
1161,46126 69554 76518 97866
1162,46096 69553 76517 97865
1163,45975 69552 76516 97864
1164,45974 69551 76486 97863
1165,45973 69550 76365 97862
1166,45972 69549 76364 97861
1167,23079 45971 69548 76363 97860
1168,45970 46819 68355 69547 76362 77211 96272 97859
1169,45954 69582 76346 97783
1170,25216 45969 69546 76361 97858 107722 123067 137877 152866
1171,45967 69544 76359 97826
1172,45966 69543 76358 97825
1173,45965 69542 76357 97824
1174,45964 69541 76356 97809
1175,45963 69540 76355 97792
1176,23179 45962 69539 76354 97791 103535 118165 133631
1177,25194 45961 69586 76353 97790 107897 123146 137980 153041
1178,45960 69538 76352 97789
1179,45959 69559 76351 97788
1180,45958 69561 76350 97787
1181,45957 69584 76349 97786
1182,45956 69562 76348 97785
1183,45968 69545 76360 97857
1184,46103 69434 76495 96507
1185,46102 69433 76494 96506
1186,46101 69432 76493 96518
1187,46604 68288 76996 96296
1188,46629 68287 76995 96295
1189,46630 68286 76994 96294
1190,46631 68285 77019 96293 112923 151442
1191,46632 68284 77020 96292
1192,46658 68283 77021 96291
1193,46657 68282 77022 96290
1194,46656 68281 77048 96289
1195,46655 68280 77047 96288
1196,46654 68279 77046 96287
1197,46653 68278 77045 96286
1198,46652 68277 77044 96285
1199,46651 68276 77043 96310
1200,46650 68275 77042 96311
1201,46649 68274 77041 96312
1202,46648 68273 77040 96313
1203,46647 68272 77039 96339
1204,46659 68319 77038 96338
1205,46646 68344 77037 96337
1206,46644 68345 77049 96336
1207,20251 46643 68346 77036 96335 112631 119384 142698 147000
1208,46642 68417 77034 96334
1209,46641 68416 77033 96333
1210,46640 68415 77032 96332
1211,46639 68414 77031 96331
1212,46605 52647 55952 68289 76997 83037 91755 96297
1213,46606 68290 76998 96298
1214,44059 46607 68291 74451 76999 88291 96299
1215,46608 68292 77000 96300
1216,34559 46694 68294 77086 96623
1217,46693 68293 77085 96621
1218,46662 68267 77084 96620
1219,46661 68266 77083 96619
1220,46660 68265 77052 96618
1221,46645 68264 77051 96617
1222,46628 68263 77050 96616
1223,46627 68262 77035 96615
1224,46626 68261 77018 96614
1225,46625 68260 77017 96613
1226,46624 68259 77016 96612
1227,37609 46623 68268 77015 96611
1228,46638 48139 61291 68413 77030 78530 88649 96330
1229,46622 68258 77014 96610
1230,46620 68255 77012 96667
1231,46619 68254 77011 96461
1232,46618 68253 77010 96430
1233,46617 68252 77009 96309
1234,46616 68251 77008 96308
1235,46615 68250 77007 96307
1236,46614 68249 77006 96306
1237,46613 68248 77005 96305
1238,46612 68257 77004 96304
1239,46611 68269 77003 96303
1240,46610 68270 77002 96302
1241,46609 68271 77001 96301
1242,46621 68256 77013 96462
1243,46637 68412 77029 96329
1244,46636 68411 77028 96328
1245,25291 46635 68410 77027 96340 108015 122991 138098 153159
1246,46783 68429 77175 96237
1247,46782 68428 77174 96236
1248,46794 68427 77173 96235
1249,46810 68426 77172 96234
1250,46824 68425 77184 96233
1251,46811 68424 77200 96232
1252,46837 68423 77214 96231
1253,46836 68422 77201 96230
1254,46835 68396 77227 81858 96229
1255,16654 46834 68419 77226 96228
1256,46833 68395 77225 96227
1257,31255 46832 68369 77224 96226
1258,46784 68430 77176 96238
1259,46831 68367 77223 96251
1260,46829 68365 77221 96253
1261,46828 68364 77220 96254
1262,46827 68363 77219 96280
1263,46826 68362 77218 96279
1264,46838 68361 77217 96278
1265,46825 68360 77216 96277
1266,46823 68359 77228 96276
1267,46822 68358 77215 96275
1268,46821 68357 77213 96274
1269,46820 53902 56285 68356 77212 84292 90991 96273
1270,45970 46819 68355 69547 76362 77211 96272 97859
1271,15426 46818 68354 77210 96271 106134 125090 135837 157300
1272,46830 68366 77222 96252
1273,46695 68295 77087 96636
1274,46785 68431 77177 96239
1275,46787 68433 77179 96241
1276,24865 46634 68409 77026 96327 123417 152709
1277,46633 68408 77025 96325
1278,46690 68407 77024 96324
1279,46721 68406 77023 96323
1280,46809 68405 77080 96322
1281,46722 68404 77111 96321
1282,46807 68403 77199 96320
1283,46806 68402 77112 96319
1284,46805 68401 77197 96318
1285,46804 68400 77196 96317
1286,46803 68399 77195 96316
1287,46802 68398 77194 96315 115910 143031 151487
1288,46786 68432 77178 96240
1289,46801 68397 77193 96314
1290,46799 68420 77191 96326
1291,46798 68443 77190 96283
1292,46797 68421 77189 96267
1293,46796 68442 77188 96250
1294,27322 46808 68441 77187 96249 110211 120963 140306 155354
1295,46795 68440 77186 96248
1296,46793 68439 77198 96247
1297,46792 68438 77185 96246
1298,46791 68437 77183 96245
1299,46790 68436 77182 96244
1300,46789 68435 77181 96243
1301,46788 68434 77180 96242
1302,46800 68418 77192 96284
1303,46339 69470 76731 97705
1304,46696 68296 77088 96624
1305,46698 68323 77090 96626
1306,46010 69351 76402 96653
1307,46035 69350 76401 96651
1308,46036 69349 76400 96650
1309,46037 69348 76425 96649
1310,46038 69347 76426 96648
1311,46064 69346 76427 96647
1312,46063 69345 76428 96646
1313,46062 69344 76454 96645
1314,46061 69343 76453 96644
1315,46060 69342 76452 96643
1316,46059 69341 76451 96642
1317,46058 69340 76450 96641
1318,46057 69339 76449 96640
1319,46056 69360 76448 96652
1320,46055 69362 76447 96668
1321,46054 50703 55072 69385 76446 81093 86027 96682
1322,46053 69363 76445 96669
1323,46065 69384 76444 96695
1324,46052 69383 76443 96694
1325,46050 47541 59545 69382 76455 77932 96693
1326,46049 69381 76442 96692
1327,46048 69380 76440 96691
1328,46047 69379 76439 95626 96690
1329,46046 69378 76438 96689
1330,46045 62263 69377 76437 89898 96688
1331,46011 69352 76403 96666
1332,46012 69353 76404 96654
1333,46013 69354 76405 96655
1334,46014 47560 62481 69355 76406 77951 93145 96656
1335,46100 69431 76492 96505
1336,46099 69430 76491 96503
1337,46068 69429 76490 96502
1338,46067 69428 76489 96501
1339,46066 69427 76458 96500
1340,46051 69426 76457 96499
1341,46034 69425 76456 96498
1342,46033 69424 76441 96497
1343,46032 69423 76424 96496
1344,46031 69422 76423 96495
1345,46030 69421 76422 96494
1346,46029 69420 76421 96493
1347,46044 69376 76436 96687
1348,46028 69419 76420 96492
1349,46026 69417 76418 96578
1350,46025 69416 76417 96579
1351,46024 69415 76416 96580
1352,46023 69414 76415 96665
1353,46022 69388 76414 96664
1354,46021 69411 76413 96663
1355,46020 69387 76412 96662
1356,46019 69361 76411 96661
1357,46018 69359 76410 96660
1358,46017 69358 76409 96659
1359,46016 69357 76408 96658
1360,46015 69356 76407 96657
1361,46027 69418 76419 96519
1362,46043 69375 76435 96686
1363,46042 69374 76434 96685
1364,46041 69373 76433 96684
1365,46664 68299 77056 96593
1366,46663 68298 77055 96592
1367,46675 68297 77054 96591
1368,46691 68318 77053 96590 104762 133198
1369,31277 46705 68320 77065 96589
1370,46692 68343 77081 96588
1371,46718 68321 77095 96587
1372,28013 46717 68342 77082 96586 108437 120332 138533 153581
1373,46716 68341 77108 96585
1374,46715 68340 77107 96584
1375,46714 68339 77106 96583
1376,46713 68338 77105 96582
1377,46665 68300 77057 96594
1378,23900 46712 68337 77104 96581 103274 127879 134935 148863
1379,46710 68335 77102 96607
1380,46709 68334 77101 96608
1381,46708 68333 77100 96609
1382,46707 68332 77099 96635
1383,46719 68331 77098 96634
1384,46706 68330 77097 96633
1385,46704 68329 77109 96632
1386,28514 46703 68328 77096 96631 110382 119788 155525
1387,46702 68327 77094 96630
1388,46701 68326 77093 96629
1389,46700 68325 77092 96628
1390,46699 68324 77091 96627
1391,46711 68336 77103 96606
1392,46697 68322 77089 96625
1393,46666 68301 77058 96595
1394,46668 68303 77060 96597
1395,46040 69372 76432 96696
1396,46039 69371 76431 96683
1397,46245 69370 76430 96681
1398,46365 69369 76429 96680
1399,46720 69368 76635 96679
1400,46366 69367 76755 96678
1401,46688 69365 77110 96677
1402,46687 69364 76756 96676
1403,46686 68843 77078 96675
1404,46685 69110 77077 96674
1405,46684 68841 77076 96673
1406,46683 68444 77075 96672
1407,46667 68302 77059 96596
1408,46682 68317 77074 96671
1409,46680 68315 77072 96639
1410,46679 68314 77071 96638
1411,31206 46678 68313 77070 96637
1412,46677 68312 77069 96622
1413,28364 46689 68311 77068 96605 110908 119946 141003 156051
1414,46676 68310 77067 96604
1415,46674 68309 77079 96603
1416,31965 46673 68308 77066 96602
1417,24000 46672 68307 77064 96601 102992 118043 133088 148027
